출고요청일,품목코드,출고수량,출고단위,납품번호,납품품목,주문단위,주문수량,출고중량,자재그룹명,자재유형명,item 번호
2016-01-04,30500685,15,EA,4002851265,6,EA,15,4.395,샌드위치_TLJ,완제품,6
2016-01-04,30500481,5,EA,4002851265,7,EA,5,1.03,샌드위치_TLJ,완제품,7
2016-01-04,30500684,10,EA,4002851265,8,EA,10,2.19,샌드위치_TLJ,완제품,8
2016-01-04,30500480,15,EA,4002851265,9,EA,15,3.27,샌드위치_TLJ,완제품,9
2016-01-04,30500282,5,EA,4002851265,10,EA,5,1.165,샌드위치_TLJ,완제품,10
2016-01-04,40010482,4,EA,4002851265,11,EA,4,0.6,농산물가공품,원재료,11
2016-01-04,40010486,4,EA,4002851265,12,EA,4,2,농산물가공품,원재료,12
2016-01-04,40010484,2,EA,4002851265,13,EA,2,1,농산물가공품,원재료,13
2016-01-04,30500563,3,EA,4002851795,1,EA,3,2.1,반제케익_치즈케익,완제품,1
2016-01-04,30000170,1,PAC,4002851795,2,PAC,1,0.72,냉동생지_식빵,완제품,2
2016-01-04,30000167,1,PAC,4002851795,3,PAC,1,1.62,냉동생지_식빵,완제품,3
2016-01-04,30000204,1,PAC,4002851795,4,PAC,1,0.8,냉동생지_식빵,완제품,4
2016-01-04,30000209,1,PAC,4002851795,5,PAC,1,1.2,냉동생지_식빵,완제품,5
2016-01-04,30000281,1,PAC,4002851795,6,PAC,1,0.64,냉동생지_식빵,완제품,6
2016-01-04,30000280,1,PAC,4002851795,7,PAC,1,1.76,냉동생지_식빵,완제품,7
2016-01-04,30000552,1,PAC,4002851795,8,PAC,1,0.45,냉동생지_과자빵,완제품,8
2016-01-04,30000442,1,PAC,4002851795,9,PAC,1,0.9,냉동생지_과자빵,완제품,9
2016-01-04,30500664,1,PAC,4002851795,10,PAC,1,1,냉동생지_과자빵,완제품,10
2016-01-04,30500665,1,PAC,4002851795,11,PAC,1,0.28,냉동생지_레온,완제품,11
2016-01-04,30000104,1,PAC,4002851795,12,PAC,1,2.08,냉동생지_식빵,완제품,12
2016-01-04,30000052,1,PAC,4002851795,13,PAC,1,1.6,냉동생지_패스츄리,완제품,13
2016-01-04,30000283,1,PAC,4002851795,14,PAC,1,2.52,냉동생지_식빵,완제품,14
2016-01-04,30000058,1,PAC,4002851795,15,PAC,1,0.9,냉동생지_과자빵,완제품,15
2016-01-04,30000022,1,PAC,4002851795,16,PAC,1,2.2,냉동생지_식빵,완제품,16
2016-01-04,30000432,1,PAC,4002851795,17,PAC,1,1.1,냉동생지_과자빵,완제품,17
2016-01-04,30000431,1,PAC,4002851795,18,PAC,1,0.2,냉동생지_패스츄리,완제품,18
2016-01-04,30000489,1,PAC,4002851795,19,PAC,1,0.8,냉동생지_과자빵,완제품,19
2016-01-04,30000159,3,PAC,4002851795,20,PAC,3,6,냉동생지_과자빵,완제품,20
2016-01-04,20001362,2,PAC,4002851795,21,PAC,2,24,매입생지,상품,21
2016-01-04,30000439,1,PAC,4002851795,22,PAC,1,1,냉동생지_과자빵,완제품,22
2016-01-04,30000239,2,PAC,4002851795,23,PAC,2,0.92,냉동생지_식빵,완제품,23
2016-01-04,30000027,1,PAC,4002851795,24,PAC,1,0.87,냉동생지_레온,완제품,24
2016-01-04,30000003,2,PAC,4002851795,25,PAC,2,2.8,냉동생지_과자빵,완제품,25
2016-01-04,30000005,2,PAC,4002851795,26,PAC,2,1.1,냉동생지_과자빵,완제품,26
2016-01-04,30000165,1,PAC,4002851795,27,PAC,1,1.35,냉동생지_과자빵,완제품,27
2016-01-04,30000418,1,PAC,4002851795,28,PAC,1,1.425,냉동생지_과자빵,완제품,28
2016-01-04,30500582,1,PAC,4002851795,29,PAC,1,1,냉동생지_과자빵,완제품,29
2016-01-04,30000548,2,PAC,4002851795,30,PAC,2,0.9,냉동생지_과자빵,완제품,30
2016-01-04,30000317,1,PAC,4002851795,31,PAC,1,0.72,냉동생지_과자빵,완제품,31
2016-01-04,30000300,1,PAC,4002851795,32,PAC,1,1.23,냉동생지_과자빵,완제품,32
2016-01-04,30000169,2,PAC,4002851795,33,PAC,2,3.6,냉동생지_과자빵,완제품,33
2016-01-04,30000006,2,PAC,4002851795,34,PAC,2,2.7,냉동생지_과자빵,완제품,34
2016-01-04,30000242,2,PAC,4002851795,35,PAC,2,2.4,냉동생지_레온,완제품,35
2016-01-04,30000088,1,PAC,4002851795,36,PAC,1,1.28,냉동생지_과자빵,완제품,36
2016-01-04,30000121,1,PAC,4002851795,37,PAC,1,1.275,냉동생지_과자빵,완제품,37
2016-01-04,30000101,1,PAC,4002851795,38,PAC,1,1.275,냉동생지_과자빵,완제품,38
2016-01-04,30000100,1,PAC,4002851795,39,PAC,1,1.35,냉동생지_과자빵,완제품,39
2016-01-04,30000015,2,PAC,4002851795,40,PAC,2,1.4,냉동생지_과자빵,완제품,40
2016-01-04,30000220,1,PAC,4002851795,41,PAC,1,1.275,냉동생지_과자빵,완제품,41
2016-01-04,30000357,1,PAC,4002851795,42,PAC,1,1.26,냉동생지_패스츄리,완제품,42
2016-01-04,30000097,3,PAC,4002851795,43,PAC,3,2.1,냉동생지_과자빵,완제품,43
2016-01-04,30000303,1,PAC,4002851795,44,PAC,1,0.72,냉동생지_과자빵,완제품,44
2016-01-04,20001518,2,PAC,4002851795,45,PAC,2,24,매입생지,상품,45
2016-01-04,30000014,1,PAC,4002851795,46,PAC,1,2,냉동생지_식빵,완제품,46
2016-01-04,30000016,1,PAC,4002851795,47,PAC,1,0.9,냉동생지_레온,완제품,47
2016-01-04,30000132,1,PAC,4002851795,48,PAC,1,1.8,냉동생지_식빵,완제품,48
2016-01-04,20020809,1,PAC,4002851795,49,PAC,1,5,매입생지,상품,49
2016-01-04,30000142,1,PAC,4002851795,50,PAC,1,1.98,냉동생지_식빵,완제품,50
2016-01-04,30500486,1,PAC,4002851795,51,PAC,1,1.8,냉동생지_식빵,완제품,51
2016-01-04,30000057,1,PAC,4002851795,52,PAC,1,1.5,냉동생지_식빵,완제품,52
2016-01-04,30000156,1,PAC,4002851795,53,PAC,1,1.75,냉동생지_식빵,완제품,53
2016-01-04,30000018,1,PAC,4002851795,54,PAC,1,2.16,냉동생지_식빵,완제품,54
2016-01-04,30000025,1,PAC,4002851795,55,PAC,1,2.6,냉동생지_패스츄리,완제품,55
2016-01-04,30500587,1,PAC,4002851795,56,PAC,1,1.3,냉동생지_패스츄리,완제품,56
2016-01-04,30000323,1,PAC,4002851795,57,PAC,1,1.32,냉동생지_패스츄리,완제품,57
2016-01-04,30000020,1,PAC,4002851795,58,PAC,1,1.5,냉동생지_패스츄리,완제품,58
2016-01-04,30000021,2,PAC,4002851795,59,PAC,2,1.2,냉동생지_패스츄리,완제품,59
2016-01-04,30500661,1,PAC,4002851795,60,PAC,1,0.64,냉동생지_패스츄리,완제품,60
2016-01-04,30000019,1,PAC,4002851795,61,PAC,1,0.96,냉동생지_패스츄리,완제품,61
2016-01-04,20001520,2,PAC,4002851795,62,PAC,2,18,매입생지,상품,62
2016-01-04,30000138,1,PAC,4002851795,63,PAC,1,0.825,냉동생지_패스츄리,완제품,63
2016-01-04,20014123,1,PAC,4002851795,64,PAC,1,12,매입생지,상품,64
2016-01-04,30000161,1,PAC,4002851795,65,PAC,1,1.125,냉동생지_과자빵,완제품,65
2016-01-04,20001368,1,PAC,4002851795,66,PAC,1,10,매입생지,상품,66
2016-01-04,30000009,1,PAC,4002851795,67,PAC,1,1,냉동생지_과자빵,완제품,67
2016-01-04,20001230,1,PAC,4002851795,68,PAC,1,10,매입생지,상품,68
2016-01-04,30000119,2,PAC,4002851795,69,PAC,2,3.4,냉동생지_과자빵,완제품,69
2016-01-04,30000424,1,PAC,4002851795,70,PAC,1,1.275,냉동생지_레온,완제품,70
2016-01-04,30000134,1,PAC,4002851795,71,PAC,1,1.7,냉동생지_레온,완제품,71
2016-01-04,20001538,1,PAC,4002851795,72,PAC,1,10,매입생지,상품,72
2016-01-04,30000322,1,PAC,4002851795,73,PAC,1,2.2,냉동생지_과자빵,완제품,73
2016-01-04,30000011,1,PAC,4002851795,74,PAC,1,1,냉동생지_패스츄리,완제품,74
2016-01-04,30000133,1,PAC,4002851795,75,PAC,1,2,냉동생지_과자빵,완제품,75
2016-01-04,30000462,1,PAC,4002851795,76,PAC,1,1,냉동생지_레온,완제품,76
2016-01-04,30000176,1,EA,4002851795,77,EA,1,0.32,반제케익_냉동시트,완제품,77
2016-01-04,30000175,1,EA,4002851795,78,EA,1,0.46,반제케익_냉동시트,완제품,78
2016-01-04,30000174,1,EA,4002851795,79,EA,1,0.63,반제케익_냉동시트,완제품,79
2016-01-04,30000416,1,EA,4002851795,80,EA,1,0.46,반제케익_냉동시트,완제품,80
2016-01-04,30000049,1,EA,4002851795,81,EA,1,0.68,케익류_무스케익,완제품,81
2016-01-04,30000050,1,EA,4002851795,82,EA,1,0.91,케익류_무스케익,완제품,82
2016-01-04,20000372,1,PAC,4002851795,83,PAC,1,30,OEM양과자,상품,83
2016-01-04,40000566,2,EA,4002851795,84,EA,2,2,식품첨가물,원재료,84
2016-01-04,40000571,1,EA,4002851795,85,EA,1,1,식품첨가물,원재료,85
2016-01-04,40000737,1,PAC,4002851795,86,PAC,1,0.5,과일&채소류,원재료,86
2016-01-04,30000336,2,EA,4002851795,87,EA,2,1,크림류_크림류,완제품,87
2016-01-04,40000795,1,EA,4002851795,88,EA,1,0.5,유지&유가공품,원재료,88
2016-01-04,30000337,1,EA,4002851795,89,EA,1,0.3,크림류_크림류,완제품,89
2016-01-04,40000810,1,EA,4002851795,90,EA,1,1,식품첨가물,원재료,90
2016-01-04,30000340,1,EA,4002851795,91,EA,1,1,크림류_크림류,완제품,91
2016-01-04,30000338,1,EA,4002851795,92,EA,1,0.5,크림류_크림류,완제품,92
2016-01-04,40001848,1,EA,4002851795,93,EA,1,0.45,밀가루&당분류,원재료,93
2016-01-04,40001930,2,EA,4002851795,94,EA,2,0.85,통조림류,원재료,94
2016-01-04,30000341,2,EA,4002851795,95,EA,2,1,크림류_크림류,완제품,95
2016-01-04,30500085,2,EA,4002851795,96,EA,2,2,가열 _기타,완제품,96
2016-01-04,40001217,2,EA,4002851795,97,EA,2,2,축산물가공품,원재료,97
2016-01-04,40001300,6,EA,4002851795,98,EA,6,3,유지&유가공품,원재료,98
2016-01-04,20000648,2,PAC,4002851795,99,PAC,2,8,완제빵,상품,99
2016-01-04,20000709,2,PAC,4002851795,100,PAC,2,12,완제빵,상품,100
2016-01-04,20000689,10,EA,4002851795,101,EA,10,10,완제빵,상품,101
2016-01-04,20000679,10,EA,4002851795,102,EA,10,10,완제빵,상품,102
2016-01-04,20000691,20,EA,4002851795,103,EA,20,20,완제빵,상품,103
2016-01-04,20000688,20,EA,4002851795,104,EA,20,20,완제빵,상품,104
2016-01-04,20000411,6,EA,4002851795,105,EA,6,6,완제빵,상품,105
2016-01-04,30000023,2,PAC,4002851795,106,PAC,2,3.5,냉동생지_패스츄리,완제품,106
2016-01-04,20000389,3,PAC,4002851795,107,PAC,3,12,완제샌드위치,상품,107
2016-01-04,30000399,1,EA,4002851795,108,EA,1,0.495,케익류_버터케익,완제품,108
2016-01-04,30000094,1,EA,4002851795,109,EA,1,1.04,케익류_버터케익,완제품,109
2016-01-04,30000306,1,EA,4002851795,110,EA,1,0.385,케익류_버터케익,완제품,110
2016-01-04,30000091,1,EA,4002851795,111,EA,1,0.705,케익류_버터케익,완제품,111
2016-01-04,30500561,1,EA,4002851795,112,EA,1,1.415,케익류_버터케익,완제품,112
2016-01-04,20015370,1,EA,4002851795,113,EA,1,1,OEM버터케익,상품,113
2016-01-04,30000114,1,EA,4002851795,114,EA,1,0.412,케익류_버터케익,완제품,114
2016-01-04,30000115,1,EA,4002851795,115,EA,1,0.67,케익류_버터케익,완제품,115
2016-01-04,30000127,1,EA,4002851795,116,EA,1,0.67,케익류_버터케익,완제품,116
2016-01-04,30000123,1,EA,4002851795,117,EA,1,1.135,케익류_버터케익,완제품,117
2016-01-04,30000116,1,EA,4002851795,118,EA,1,0.773,케익류_버터케익,완제품,118
2016-01-04,20013715,6,EA,4002851795,119,EA,6,6,OEM선물류케익,상품,119
2016-01-04,20000687,6,EA,4002851795,120,EA,6,6,OEM선물류케익,상품,120
2016-01-04,30000427,3,EA,4002851795,121,EA,3,2.025,반제케익_선물류,완제품,121
2016-01-04,30000246,6,EA,4002851795,122,EA,6,4.146,반제케익_선물류,완제품,122
2016-01-04,30500728,6,EA,4002851795,123,EA,6,3000,반제케익_선물류,완제품,123
2016-01-04,30000381,6,EA,4002851795,124,EA,6,2.4,케익류_선물류,완제품,124
2016-01-04,20000678,6,EA,4002851795,125,EA,6,6,OEM선물류케익,상품,125
2016-01-04,20015436,3,EA,4002851795,126,EA,3,3,매입상품_매입선물류,상품,126
2016-01-04,20015087,6,PAC,4002851795,127,PAC,6,18,매입상품_매입선물류,상품,127
2016-01-04,20013767,2,EA,4002851795,128,EA,2,2,매입상품_매입선물류,상품,128
2016-01-04,20015095,5,PAC,4002851795,129,PAC,5,30,매입상품_매입선물류,상품,129
2016-01-04,20001561,2,PAC,4002851795,130,PAC,2,20,매입상품_쿠키및캔디,상품,130
2016-01-04,20001562,2,PAC,4002851795,131,PAC,2,20,매입상품_쿠키및캔디,상품,131
2016-01-04,20001563,2,PAC,4002851795,132,PAC,2,20,매입상품_쿠키및캔디,상품,132
2016-01-04,20000414,2,EA,4002851795,133,EA,2,2,OEM선물류케익,상품,133
2016-01-04,30000041,48,EA,4002851795,134,EA,48,4.8,케익류_양과자,완제품,134
2016-01-04,20000373,6,EA,4002851795,135,EA,6,6,OEM양과자,상품,135
2016-01-04,20000398,40,EA,4002851795,136,EA,40,40,OEM양과자,상품,136
2016-01-04,20000396,45,EA,4002851795,137,EA,45,45,OEM양과자,상품,137
2016-01-04,20000707,2,EA,4002851795,138,EA,2,2,OEM양과자,상품,138
2016-01-04,20000589,2,PAC,4002851795,139,PAC,2,48,OEM양과자,상품,139
2016-01-04,20000374,10,EA,4002851795,140,EA,10,10,OEM양과자,상품,140
2016-01-04,20000710,6,EA,4002851795,141,EA,6,6,OEM양과자,상품,141
2016-01-04,20000684,6,EA,4002851795,142,EA,6,6,OEM양과자,상품,142
2016-01-04,20000591,8,EA,4002851795,143,EA,8,8,OEM양과자,상품,143
2016-01-04,20025241,1,PAC,4002851795,144,PAC,1,10,매입상품_떡류,상품,144
2016-01-04,20013718,3,EA,4002851795,145,EA,3,3,매입상품_쿠키및캔디,상품,145
2016-01-04,20001211,1,PAC,4002851795,146,PAC,1,12,매입상품_음료,상품,146
2016-01-04,20001617,1,PAC,4002851795,147,PAC,1,24,매입상품_음료,상품,147
2016-01-04,20001645,2,PAC,4002851795,148,PAC,2,20,매입상품_음료,상품,148
2016-01-04,20000473,10,EA,4002851795,149,EA,10,10,매입상품_음료,상품,149
2016-01-04,20000474,10,EA,4002851795,150,EA,10,10,매입상품_음료,상품,150
2016-01-04,20000472,6,EA,4002851795,151,EA,6,6,매입상품_음료,상품,151
2016-01-04,20001618,1,PAC,4002851795,152,PAC,1,24,매입상품_음료,상품,152
2016-01-04,20001619,1,PAC,4002851795,153,PAC,1,24,매입상품_음료,상품,153
2016-01-04,20000447,20,EA,4002851795,154,EA,20,20,매입상품_음료,상품,154
2016-01-04,20001544,1,PAC,4002851795,155,PAC,1,10,매입상품_음료,상품,155
2016-01-04,41000993,1,PAC,4002851795,156,PAC,1,500,리본&띠지류,포장재,156
2016-01-04,41001543,5,PAC,4002851795,157,PAC,5,2000,소모성자재류,포장재,157
2016-01-04,41001203,5,PAC,4002851795,158,PAC,5,250,커피음료용포장재류,포장재,158
2016-01-04,41001026,5,PAC,4002851795,159,PAC,5,250,커피음료용포장재류,포장재,159
2016-01-04,41001213,1,PAC,4002851795,160,PAC,1,100,커피음료용포장재류,포장재,160
2016-01-04,41001286,2,PAC,4002851795,161,PAC,2,400,커피음료용포장재류,포장재,161
2016-01-04,41001201,1,PAC,4002851795,162,PAC,1,200,커피음료용포장재류,포장재,162
2016-01-04,41001071,2,PAC,4002851795,163,PAC,2,200,커피음료용포장재류,포장재,163
2016-01-04,41000996,1,PAC,4002851795,164,PAC,1,500,리본&띠지류,포장재,164
2016-01-04,40014528,4,EA,4002851795,165,EA,4,4,농산물가공품,원재료,165
2016-01-04,40012603,4,EA,4002851795,166,EA,4,0.6,유지&유가공품,원재료,166
2016-01-04,40001461,1,EA,4002851795,167,EA,1,1,음료&디저트류,원재료,167
2016-01-04,40012605,4,EA,4002851795,168,EA,4,1.6,축산물가공품,원재료,168
2016-01-04,40001791,4,EA,4002851795,169,EA,4,6,음료&디저트류,원재료,169
2016-01-04,40012627,4,EA,4002851795,170,EA,4,4,유지&유가공품,원재료,170
2016-01-04,40001926,3,EA,4002851795,171,EA,3,5.4,음료&디저트류,원재료,171
2016-01-04,30500390,6,EA,4002851795,172,EA,6,3,드레싱_샐러드류,완제품,172
2016-01-04,30500250,1,EA,4002851795,173,EA,1,1,드레싱_드레싱류,완제품,173
2016-01-04,30500246,2,EA,4002851795,174,EA,2,1,드레싱_샐러드류,완제품,174
2016-01-04,30500247,2,EA,4002851795,175,EA,2,1,드레싱_샐러드류,완제품,175
2016-01-04,40001163,1,EA,4002851795,176,EA,1,3,과&채가공품,원재료,176
2016-01-04,40001190,2,EA,4002851795,177,EA,2,3.6,유지&유가공품,원재료,177
2016-01-04,40002373,1,EA,4002851795,178,EA,1,0.75,식품첨가물,원재료,178
2016-01-04,40012405,1,EA,4002851795,179,EA,1,1,소스류,원재료,179
2016-01-04,20001390,1,PAC,4002851795,180,PAC,1,12,매입상품_음료,상품,180
2016-01-04,,529,EA,,,,,8339.582,,,
,,156,PAC,,,,,,,,
2016-01-05,20000389,3,PAC,4002859067,1,PAC,3,12,완제샌드위치,상품,1
2016-01-05,20000648,2,PAC,4002859067,2,PAC,2,8,완제빵,상품,2
2016-01-05,20000709,2,PAC,4002859067,3,PAC,2,12,완제빵,상품,3
2016-01-05,30000098,1,EA,4002859067,4,EA,1,0.417,케익류_버터케익,완제품,4
2016-01-05,30500450,1,EA,4002859067,5,EA,1,0.66,케익류_버터케익,완제품,5
2016-01-05,30000127,1,EA,4002859067,6,EA,1,0.67,케익류_버터케익,완제품,6
2016-01-05,30500494,1,EA,4002859067,7,EA,1,0.615,케익류_버터케익,완제품,7
2016-01-05,30500619,1,EA,4002859067,8,EA,1,0.64,케익류_버터케익,완제품,8
2016-01-05,20013715,6,EA,4002859067,9,EA,6,6,OEM선물류케익,상품,9
2016-01-05,30500728,6,EA,4002859067,10,EA,6,3000,반제케익_선물류,완제품,10
2016-01-05,20015436,2,EA,4002859067,11,EA,2,2,매입상품_매입선물류,상품,11
2016-01-05,20000373,3,EA,4002859067,12,EA,3,3,OEM양과자,상품,12
2016-01-05,20000374,10,EA,4002859067,13,EA,10,10,OEM양과자,상품,13
2016-01-05,20000684,3,EA,4002859067,14,EA,3,3,OEM양과자,상품,14
2016-01-05,20000473,10,EA,4002859067,15,EA,10,10,매입상품_음료,상품,15
2016-01-05,20000474,10,EA,4002859067,16,EA,10,10,매입상품_음료,상품,16
2016-01-05,20000472,10,EA,4002859067,17,EA,10,10,매입상품_음료,상품,17
2016-01-05,20000447,20,EA,4002859067,18,EA,20,20,매입상품_음료,상품,18
2016-01-05,41001202,3,PAC,4002859067,19,PAC,3,150,커피음료용포장재류,포장재,19
2016-01-05,41001026,3,PAC,4002859067,20,PAC,3,150,커피음료용포장재류,포장재,20
2016-01-05,41001291,1,PAC,4002859067,21,PAC,1,1000,커피음료용포장재류,포장재,21
2016-01-05,41001092,3,PAC,4002859067,22,PAC,3,150,커피음료용포장재류,포장재,22
2016-01-05,40002319,1,PAC,4002859067,23,PAC,1,1000,밀가루&당분류,원재료,23
2016-01-05,40002373,1,EA,4002859067,24,EA,1,0.75,식품첨가물,원재료,24
2016-01-05,20000398,35,EA,4002859067,25,EA,35,35,OEM양과자,상품,25
2016-01-05,20000396,40,EA,4002859067,26,EA,40,40,OEM양과자,상품,26
2016-01-05,20000679,5,EA,4002859067,27,EA,5,5,완제빵,상품,27
2016-01-05,20015371,1,EA,4002859067,28,EA,1,1,OEM버터케익,상품,28
2016-01-05,30000204,1,PAC,4002859067,29,PAC,1,0.8,냉동생지_식빵,완제품,29
2016-01-05,30000209,1,PAC,4002859067,30,PAC,1,1.2,냉동생지_식빵,완제품,30
2016-01-05,30000281,1,PAC,4002859067,31,PAC,1,0.64,냉동생지_식빵,완제품,31
2016-01-05,30000280,1,PAC,4002859067,32,PAC,1,1.76,냉동생지_식빵,완제품,32
2016-01-05,30000552,1,PAC,4002859067,33,PAC,1,0.45,냉동생지_과자빵,완제품,33
2016-01-05,30000442,1,PAC,4002859067,34,PAC,1,0.9,냉동생지_과자빵,완제품,34
2016-01-05,30000052,1,PAC,4002859067,35,PAC,1,1.6,냉동생지_패스츄리,완제품,35
2016-01-05,30000283,1,PAC,4002859067,36,PAC,1,2.52,냉동생지_식빵,완제품,36
2016-01-05,30000058,1,PAC,4002859067,37,PAC,1,0.9,냉동생지_과자빵,완제품,37
2016-01-05,30000432,1,PAC,4002859067,38,PAC,1,1.1,냉동생지_과자빵,완제품,38
2016-01-05,30000431,1,PAC,4002859067,39,PAC,1,0.2,냉동생지_패스츄리,완제품,39
2016-01-05,30000406,1,PAC,4002859067,40,PAC,1,1.2,냉동생지_식빵,완제품,40
2016-01-05,30000489,2,PAC,4002859067,41,PAC,2,1.6,냉동생지_과자빵,완제품,41
2016-01-05,20022524,1,PAC,4002859067,42,PAC,1,10,매입생지,상품,42
2016-01-05,30000159,2,PAC,4002859067,43,PAC,2,4,냉동생지_과자빵,완제품,43
2016-01-05,20001362,2,PAC,4002859067,44,PAC,2,24,매입생지,상품,44
2016-01-05,30000439,1,PAC,4002859067,45,PAC,1,1,냉동생지_과자빵,완제품,45
2016-01-05,30000239,2,PAC,4002859067,46,PAC,2,0.92,냉동생지_식빵,완제품,46
2016-01-05,30000027,1,PAC,4002859067,47,PAC,1,0.87,냉동생지_레온,완제품,47
2016-01-05,30000003,2,PAC,4002859067,48,PAC,2,2.8,냉동생지_과자빵,완제품,48
2016-01-05,30000005,2,PAC,4002859067,49,PAC,2,1.1,냉동생지_과자빵,완제품,49
2016-01-05,30000165,1,PAC,4002859067,50,PAC,1,1.35,냉동생지_과자빵,완제품,50
2016-01-05,30500621,1,PAC,4002859067,51,PAC,1,0.96,냉동생지_과자빵,완제품,51
2016-01-05,30000418,1,PAC,4002859067,52,PAC,1,1.425,냉동생지_과자빵,완제품,52
2016-01-05,30500582,1,PAC,4002859067,53,PAC,1,1,냉동생지_과자빵,완제품,53
2016-01-05,30000548,2,PAC,4002859067,54,PAC,2,0.9,냉동생지_과자빵,완제품,54
2016-01-05,30000317,1,PAC,4002859067,55,PAC,1,0.72,냉동생지_과자빵,완제품,55
2016-01-05,30000300,1,PAC,4002859067,56,PAC,1,1.23,냉동생지_과자빵,완제품,56
2016-01-05,30000169,1,PAC,4002859067,57,PAC,1,1.8,냉동생지_과자빵,완제품,57
2016-01-05,30000006,2,PAC,4002859067,58,PAC,2,2.7,냉동생지_과자빵,완제품,58
2016-01-05,30000242,1,PAC,4002859067,59,PAC,1,1.2,냉동생지_레온,완제품,59
2016-01-05,30000088,1,PAC,4002859067,60,PAC,1,1.28,냉동생지_과자빵,완제품,60
2016-01-05,30000346,1,PAC,4002859067,61,PAC,1,1.95,냉동생지_패스츄리,완제품,61
2016-01-05,30000121,1,PAC,4002859067,62,PAC,1,1.275,냉동생지_과자빵,완제품,62
2016-01-05,30000101,1,PAC,4002859067,63,PAC,1,1.275,냉동생지_과자빵,완제품,63
2016-01-05,30000100,1,PAC,4002859067,64,PAC,1,1.35,냉동생지_과자빵,완제품,64
